Geo_FIPS,Geo_QName,Geo_FILEID,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_PUMA5,Geo_PUMA1,Geo_GEOID,Geo_NAME,Geo_BTTR,Geo_BTBG,Geo_PLACESE,SE_A00002_001,SE_A00002_002,SE_A00002_003
"060374062011","Block Group 1, Census Tract 4062.01, Los Angeles County, California","ACSSF","ca","150","00","0019188",,,,,"06","037",,,"406201","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374062011","Block Group 1",,,,1789,14288.54,0.125205213306008
"060374062012","Block Group 2, Census Tract 4062.01, Los Angeles County, California","ACSSF","ca","150","00","0019189",,,,,"06","037",,,"406201","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374062012","Block Group 2",,,,1909,10385.98,0.183805484813057
"060374063001","Block Group 1, Census Tract 4063, Los Angeles County, California","ACSSF","ca","150","00","0019190",,,,,"06","037",,,"406300","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374063001","Block Group 1",,,,1991,3061.241,0.650389885976306
"060374063002","Block Group 2, Census Tract 4063, Los Angeles County, California","ACSSF","ca","150","00","0019191",,,,,"06","037",,,"406300","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374063002","Block Group 2",,,,2411,4816.755,0.500544404066737
"060374063003","Block Group 3, Census Tract 4063, Los Angeles County, California","ACSSF","ca","150","00","0019192",,,,,"06","037",,,"406300","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374063003","Block Group 3",,,,2033,2189.166,0.92866414825088
"060374064131","Block Group 1, Census Tract 4064.13, Los Angeles County, California","ACSSF","ca","150","00","0019193",,,,,"06","037",,,"406413","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374064131","Block Group 1",,,,1059,6450.711,0.164167942090851
"060374064132","Block Group 2, Census Tract 4064.13, Los Angeles County, California","ACSSF","ca","150","00","0019194",,,,,"06","037",,,"406413","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374064132","Block Group 2",,,,902,4366.851,0.206556169372213
"060374064133","Block Group 3, Census Tract 4064.13, Los Angeles County, California","ACSSF","ca","150","00","0019195",,,,,"06","037",,,"406413","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374064133","Block Group 3",,,,1046,4900.506,0.213447320991449
"060374064134","Block Group 4, Census Tract 4064.13, Los Angeles County, California","ACSSF","ca","150","00","0019196",,,,,"06","037",,,"406413","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374064134","Block Group 4",,,,1286,5101.048,0.25210502905805
"060374064135","Block Group 5, Census Tract 4064.13, Los Angeles County, California","ACSSF","ca","150","00","0019197",,,,,"06","037",,,"406413","5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374064135","Block Group 5",,,,1270,5060.866,0.250945178124377
"060374064136","Block Group 6, Census Tract 4064.13, Los Angeles County, California","ACSSF","ca","150","00","0019198",,,,,"06","037",,,"406413","6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374064136","Block Group 6",,,,911,7176.664,0.126939198173891
"060374065001","Block Group 1, Census Tract 4065, Los Angeles County, California","ACSSF","ca","150","00","0019199",,,,,"06","037",,,"406500","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374065001","Block Group 1",,,,962,7977.104,0.120595153336618
"060374065002","Block Group 2, Census Tract 4065, Los Angeles County, California","ACSSF","ca","150","00","0019200",,,,,"06","037",,,"406500","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374065002","Block Group 2",,,,2997,11493.49,0.260756420493068
"060374065003","Block Group 3, Census Tract 4065, Los Angeles County, California","ACSSF","ca","150","00","0019201",,,,,"06","037",,,"406500","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374065003","Block Group 3",,,,1355,7141.443,0.189737558629615
"060374065004","Block Group 4, Census Tract 4065, Los Angeles County, California","ACSSF","ca","150","00","0019202",,,,,"06","037",,,"406500","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374065004","Block Group 4",,,,1528,7287.559,0.209672400026564
"060374066011","Block Group 1, Census Tract 4066.01, Los Angeles County, California","ACSSF","ca","150","00","0019203",,,,,"06","037",,,"406601","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374066011","Block Group 1",,,,1542,6017.483,0.256253310826151
"060374066012","Block Group 2, Census Tract 4066.01, Los Angeles County, California","ACSSF","ca","150","00","0019204",,,,,"06","037",,,"406601","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374066012","Block Group 2",,,,2119,8373.359,0.253064492962902
"060374066013","Block Group 3, Census Tract 4066.01, Los Angeles County, California","ACSSF","ca","150","00","0019205",,,,,"06","037",,,"406601","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374066013","Block Group 3",,,,1461,5829.855,0.25060656651691
"060374066021","Block Group 1, Census Tract 4066.02, Los Angeles County, California","ACSSF","ca","150","00","0019206",,,,,"06","037",,,"406602","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374066021","Block Group 1",,,,2334,9437.871,0.247301531898989
"060374066022","Block Group 2, Census Tract 4066.02, Los Angeles County, California","ACSSF","ca","150","00","0019207",,,,,"06","037",,,"406602","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374066022","Block Group 2",,,,1391,8543.964,0.162805001413134
"060374066023","Block Group 3, Census Tract 4066.02, Los Angeles County, California","ACSSF","ca","150","00","0019208",,,,,"06","037",,,"406602","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374066023","Block Group 3",,,,1306,6404.853,0.203907894553952
"060374067011","Block Group 1, Census Tract 4067.01, Los Angeles County, California","ACSSF","ca","150","00","0019209",,,,,"06","037",,,"406701","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374067011","Block Group 1",,,,2095,13379.16,0.156586825884908
"060374067012","Block Group 2, Census Tract 4067.01, Los Angeles County, California","ACSSF","ca","150","00","0019210",,,,,"06","037",,,"406701","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374067012","Block Group 2",,,,1308,6301.803,0.207559648925014
"060374067021","Block Group 1, Census Tract 4067.02, Los Angeles County, California","ACSSF","ca","150","00","0019211",,,,,"06","037",,,"406702","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374067021","Block Group 1",,,,1194,4059.393,0.29413263690797
"060374067022","Block Group 2, Census Tract 4067.02, Los Angeles County, California","ACSSF","ca","150","00","0019212",,,,,"06","037",,,"406702","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374067022","Block Group 2",,,,1317,9682.569,0.136017618614449
"060374067023","Block Group 3, Census Tract 4067.02, Los Angeles County, California","ACSSF","ca","150","00","0019213",,,,,"06","037",,,"406702","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374067023","Block Group 3",,,,1676,8947.045,0.187324420035923
"060374067024","Block Group 4, Census Tract 4067.02, Los Angeles County, California","ACSSF","ca","150","00","0019214",,,,,"06","037",,,"406702","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374067024","Block Group 4",,,,2338,5113.798,0.457194396267473
"060374068011","Block Group 1, Census Tract 4068.01, Los Angeles County, California","ACSSF","ca","150","00","0019215",,,,,"06","037",,,"406801","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374068011","Block Group 1",,,,1336,6927.042,0.19286730286009
"060374068012","Block Group 2, Census Tract 4068.01, Los Angeles County, California","ACSSF","ca","150","00","0019216",,,,,"06","037",,,"406801","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374068012","Block Group 2",,,,1743,6532.424,0.266822857866523
"060374068013","Block Group 3, Census Tract 4068.01, Los Angeles County, California","ACSSF","ca","150","00","0019217",,,,,"06","037",,,"406801","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374068013","Block Group 3",,,,1960,9396.938,0.208578572564815
"060374069031","Block Group 1, Census Tract 4069.03, Los Angeles County, California","ACSSF","ca","150","00","0019218",,,,,"06","037",,,"406903","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374069031","Block Group 1",,,,521,7372.393,0.070669053292911
"060374069032","Block Group 2, Census Tract 4069.03, Los Angeles County, California","ACSSF","ca","150","00","0019219",,,,,"06","037",,,"406903","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374069032","Block Group 2",,,,760,9986.256,0.0761045997124311
"060374069033","Block Group 3, Census Tract 4069.03, Los Angeles County, California","ACSSF","ca","150","00","0019220",,,,,"06","037",,,"406903","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374069033","Block Group 3",,,,2476,17470.22,0.141726911476038
"060374069034","Block Group 4, Census Tract 4069.03, Los Angeles County, California","ACSSF","ca","150","00","0019221",,,,,"06","037",,,"406903","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374069034","Block Group 4",,,,1491,7765.604,0.192000503477236
"060374069035","Block Group 5, Census Tract 4069.03, Los Angeles County, California","ACSSF","ca","150","00","0019222",,,,,"06","037",,,"406903","5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374069035","Block Group 5",,,,860,5827.522,0.147575587222798
"060374069036","Block Group 6, Census Tract 4069.03, Los Angeles County, California","ACSSF","ca","150","00","0019223",,,,,"06","037",,,"406903","6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374069036","Block Group 6",,,,1972,15450.22,0.127635726497575
"060374070011","Block Group 1, Census Tract 4070.01, Los Angeles County, California","ACSSF","ca","150","00","0019224",,,,,"06","037",,,"407001","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374070011","Block Group 1",,,,918,11858.34,0.0774138721878248
"060374070012","Block Group 2, Census Tract 4070.01, Los Angeles County, California","ACSSF","ca","150","00","0019225",,,,,"06","037",,,"407001","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374070012","Block Group 2",,,,2689,19168.2,0.140284433750272
"060374070013","Block Group 3, Census Tract 4070.01, Los Angeles County, California","ACSSF","ca","150","00","0019226",,,,,"06","037",,,"407001","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374070013","Block Group 3",,,,2210,13881.07,0.15920961795962
"060374070021","Block Group 1, Census Tract 4070.02, Los Angeles County, California","ACSSF","ca","150","00","0019227",,,,,"06","037",,,"407002","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374070021","Block Group 1",,,,1923,9464.618,0.203177775341044
"060374070022","Block Group 2, Census Tract 4070.02, Los Angeles County, California","ACSSF","ca","150","00","0019228",,,,,"06","037",,,"407002","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374070022","Block Group 2",,,,1523,1634.911,0.931549103702411
"060374071011","Block Group 1, Census Tract 4071.01, Los Angeles County, California","ACSSF","ca","150","00","0019229",,,,,"06","037",,,"407101","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374071011","Block Group 1",,,,1001,6741.078,0.148492579888401
"060374071012","Block Group 2, Census Tract 4071.01, Los Angeles County, California","ACSSF","ca","150","00","0019230",,,,,"06","037",,,"407101","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374071012","Block Group 2",,,,1332,9959.508,0.133741546292879
"060374071013","Block Group 3, Census Tract 4071.01, Los Angeles County, California","ACSSF","ca","150","00","0019231",,,,,"06","037",,,"407101","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374071013","Block Group 3",,,,2325,14895.22,0.156090298487869
"060374071021","Block Group 1, Census Tract 4071.02, Los Angeles County, California","ACSSF","ca","150","00","0019232",,,,,"06","037",,,"407102","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374071021","Block Group 1",,,,1428,13504.15,0.105745277584298
"060374071022","Block Group 2, Census Tract 4071.02, Los Angeles County, California","ACSSF","ca","150","00","0019233",,,,,"06","037",,,"407102","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374071022","Block Group 2",,,,2241,15158.47,0.147838136701792
"060374071023","Block Group 3, Census Tract 4071.02, Los Angeles County, California","ACSSF","ca","150","00","0019234",,,,,"06","037",,,"407102","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374071023","Block Group 3",,,,1942,18919.53,0.102645263221297
"060374072011","Block Group 1, Census Tract 4072.01, Los Angeles County, California","ACSSF","ca","150","00","0019235",,,,,"06","037",,,"407201","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374072011","Block Group 1",,,,2182,13231.58,0.164908486062484
"060374072012","Block Group 2, Census Tract 4072.01, Los Angeles County, California","ACSSF","ca","150","00","0019236",,,,,"06","037",,,"407201","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374072012","Block Group 2",,,,1455,17146.46,0.0848571499172969
"060374072021","Block Group 1, Census Tract 4072.02, Los Angeles County, California","ACSSF","ca","150","00","0019237",,,,,"06","037",,,"407202","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374072021","Block Group 1",,,,1457,11527.97,0.126388230370179
"060374072022","Block Group 2, Census Tract 4072.02, Los Angeles County, California","ACSSF","ca","150","00","0019238",,,,,"06","037",,,"407202","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374072022","Block Group 2",,,,1809,9739.428,0.185739856709761
"060374073011","Block Group 1, Census Tract 4073.01, Los Angeles County, California","ACSSF","ca","150","00","0019239",,,,,"06","037",,,"407301","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374073011","Block Group 1",,,,1378,16272,0.084685334449426
"060374073012","Block Group 2, Census Tract 4073.01, Los Angeles County, California","ACSSF","ca","150","00","0019240",,,,,"06","037",,,"407301","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374073012","Block Group 2",,,,1332,13675.83,0.0973981346631722
"060374073013","Block Group 3, Census Tract 4073.01, Los Angeles County, California","ACSSF","ca","150","00","0019241",,,,,"06","037",,,"407301","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374073013","Block Group 3",,,,720,5877.95,0.122491687220172
"060374073014","Block Group 4, Census Tract 4073.01, Los Angeles County, California","ACSSF","ca","150","00","0019242",,,,,"06","037",,,"407301","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374073014","Block Group 4",,,,864,11149.22,0.0774941814402229
"060374073021","Block Group 1, Census Tract 4073.02, Los Angeles County, California","ACSSF","ca","150","00","0019243",,,,,"06","037",,,"407302","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374073021","Block Group 1",,,,1636,18056.08,0.0906065974050845
"060374073022","Block Group 2, Census Tract 4073.02, Los Angeles County, California","ACSSF","ca","150","00","0019244",,,,,"06","037",,,"407302","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374073022","Block Group 2",,,,1312,12089.44,0.108524441039881
"060374073023","Block Group 3, Census Tract 4073.02, Los Angeles County, California","ACSSF","ca","150","00","0019245",,,,,"06","037",,,"407302","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374073023","Block Group 3",,,,587,5277.232,0.111232561695267
"060374074001","Block Group 1, Census Tract 4074, Los Angeles County, California","ACSSF","ca","150","00","0019246",,,,,"06","037",,,"407400","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374074001","Block Group 1",,,,2029,8648.496,0.234607264589643
"060374075011","Block Group 1, Census Tract 4075.01, Los Angeles County, California","ACSSF","ca","150","00","0019247",,,,,"06","037",,,"407501","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374075011","Block Group 1",,,,1030,9579.459,0.10752173369143
"060374075012","Block Group 2, Census Tract 4075.01, Los Angeles County, California","ACSSF","ca","150","00","0019248",,,,,"06","037",,,"407501","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374075012","Block Group 2",,,,1018,6725.114,0.151372902113832
"060374075013","Block Group 3, Census Tract 4075.01, Los Angeles County, California","ACSSF","ca","150","00","0019249",,,,,"06","037",,,"407501","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374075013","Block Group 3",,,,1454,13869.74,0.10483253204262
"060374075014","Block Group 4, Census Tract 4075.01, Los Angeles County, California","ACSSF","ca","150","00","0019250",,,,,"06","037",,,"407501","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374075014","Block Group 4",,,,710,9715.603,0.0730783308648534
"060374075021","Block Group 1, Census Tract 4075.02, Los Angeles County, California","ACSSF","ca","150","00","0019251",,,,,"06","037",,,"407502","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374075021","Block Group 1",,,,1110,9711.176,0.114301301782093
"060374075022","Block Group 2, Census Tract 4075.02, Los Angeles County, California","ACSSF","ca","150","00","0019252",,,,,"06","037",,,"407502","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374075022","Block Group 2",,,,1649,10388.35,0.158735484488731
"060374075023","Block Group 3, Census Tract 4075.02, Los Angeles County, California","ACSSF","ca","150","00","0019253",,,,,"06","037",,,"407502","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374075023","Block Group 3",,,,1187,9527.857,0.124582044395572
"060374076011","Block Group 1, Census Tract 4076.01, Los Angeles County, California","ACSSF","ca","150","00","0019254",,,,,"06","037",,,"407601","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374076011","Block Group 1",,,,1189,8207.589,0.144865922158713
"060374076012","Block Group 2, Census Tract 4076.01, Los Angeles County, California","ACSSF","ca","150","00","0019255",,,,,"06","037",,,"407601","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374076012","Block Group 2",,,,1597,15087.84,0.10584682245632
"060374076013","Block Group 3, Census Tract 4076.01, Los Angeles County, California","ACSSF","ca","150","00","0019256",,,,,"06","037",,,"407601","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374076013","Block Group 3",,,,1294,25416.69,0.0509114327942832
"060374076021","Block Group 1, Census Tract 4076.02, Los Angeles County, California","ACSSF","ca","150","00","0019257",,,,,"06","037",,,"407602","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374076021","Block Group 1",,,,1129,8623.975,0.130914120065421
"060374076022","Block Group 2, Census Tract 4076.02, Los Angeles County, California","ACSSF","ca","150","00","0019258",,,,,"06","037",,,"407602","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374076022","Block Group 2",,,,1105,13356.5,0.0827312713417977
"060374076023","Block Group 3, Census Tract 4076.02, Los Angeles County, California","ACSSF","ca","150","00","0019259",,,,,"06","037",,,"407602","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374076023","Block Group 3",,,,1487,18169.91,0.0818386031132191
"060374076024","Block Group 4, Census Tract 4076.02, Los Angeles County, California","ACSSF","ca","150","00","0019260",,,,,"06","037",,,"407602","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374076024","Block Group 4",,,,590,9070.146,0.0650485639315703
"060374077011","Block Group 1, Census Tract 4077.01, Los Angeles County, California","ACSSF","ca","150","00","0019261",,,,,"06","037",,,"407701","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374077011","Block Group 1",,,,1555,7224.87,0.215228796426856
"060374077012","Block Group 2, Census Tract 4077.01, Los Angeles County, California","ACSSF","ca","150","00","0019262",,,,,"06","037",,,"407701","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374077012","Block Group 2",,,,1007,7490.846,0.134430738675237
"060374077013","Block Group 3, Census Tract 4077.01, Los Angeles County, California","ACSSF","ca","150","00","0019263",,,,,"06","037",,,"407701","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374077013","Block Group 3",,,,1722,18870.71,0.0912525463438441
"060374077021","Block Group 1, Census Tract 4077.02, Los Angeles County, California","ACSSF","ca","150","00","0019264",,,,,"06","037",,,"407702","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374077021","Block Group 1",,,,1927,7132.587,0.270168433212818
"060374077022","Block Group 2, Census Tract 4077.02, Los Angeles County, California","ACSSF","ca","150","00","0019265",,,,,"06","037",,,"407702","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374077022","Block Group 2",,,,1530,7781.453,0.196621374307526
"060374077023","Block Group 3, Census Tract 4077.02, Los Angeles County, California","ACSSF","ca","150","00","0019266",,,,,"06","037",,,"407702","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374077023","Block Group 3",,,,956,9428.539,0.101394292174327
"060374077024","Block Group 4, Census Tract 4077.02, Los Angeles County, California","ACSSF","ca","150","00","0019267",,,,,"06","037",,,"407702","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374077024","Block Group 4",,,,2270,11106.55,0.204383958535715
"060374078011","Block Group 1, Census Tract 4078.01, Los Angeles County, California","ACSSF","ca","150","00","0019268",,,,,"06","037",,,"407801","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374078011","Block Group 1",,,,1489,13214.36,0.112680444851482
"060374078012","Block Group 2, Census Tract 4078.01, Los Angeles County, California","ACSSF","ca","150","00","0019269",,,,,"06","037",,,"407801","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374078012","Block Group 2",,,,2409,12941.8,0.186141016869576
"060374078013","Block Group 3, Census Tract 4078.01, Los Angeles County, California","ACSSF","ca","150","00","0019270",,,,,"06","037",,,"407801","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374078013","Block Group 3",,,,1401,12190.62,0.114924470692528
"060374078021","Block Group 1, Census Tract 4078.02, Los Angeles County, California","ACSSF","ca","150","00","0019271",,,,,"06","037",,,"407802","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374078021","Block Group 1",,,,38,40.98243,0.927226689853389
"060374078022","Block Group 2, Census Tract 4078.02, Los Angeles County, California","ACSSF","ca","150","00","0019272",,,,,"06","037",,,"407802","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374078022","Block Group 2",,,,1066,9016.332,0.118229891412624
"060374078023","Block Group 3, Census Tract 4078.02, Los Angeles County, California","ACSSF","ca","150","00","0019273",,,,,"06","037",,,"407802","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374078023","Block Group 3",,,,1955,11941.68,0.163712341524362
"060374079011","Block Group 1, Census Tract 4079.01, Los Angeles County, California","ACSSF","ca","150","00","0019274",,,,,"06","037",,,"407901","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374079011","Block Group 1",,,,1255,9808.192,0.127954260791942
"060374079012","Block Group 2, Census Tract 4079.01, Los Angeles County, California","ACSSF","ca","150","00","0019275",,,,,"06","037",,,"407901","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374079012","Block Group 2",,,,2064,17624.72,0.117108264594276
"060374079013","Block Group 3, Census Tract 4079.01, Los Angeles County, California","ACSSF","ca","150","00","0019276",,,,,"06","037",,,"407901","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374079013","Block Group 3",,,,1073,7114.915,0.150809965142696
"060374079021","Block Group 1, Census Tract 4079.02, Los Angeles County, California","ACSSF","ca","150","00","0019277",,,,,"06","037",,,"407902","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374079021","Block Group 1",,,,1680,9248.935,0.181642540428759
"060374080031","Block Group 1, Census Tract 4080.03, Los Angeles County, California","ACSSF","ca","150","00","0019278",,,,,"06","037",,,"408003","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374080031","Block Group 1",,,,1688,7626.236,0.221341179959135
"060374080032","Block Group 2, Census Tract 4080.03, Los Angeles County, California","ACSSF","ca","150","00","0019279",,,,,"06","037",,,"408003","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374080032","Block Group 2",,,,2943,9648.451,0.30502303485576
"060374080041","Block Group 1, Census Tract 4080.04, Los Angeles County, California","ACSSF","ca","150","00","0019280",,,,,"06","037",,,"408004","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374080041","Block Group 1",,,,2558,10658.97,0.239985667887264
"060374080051","Block Group 1, Census Tract 4080.05, Los Angeles County, California","ACSSF","ca","150","00","0019281",,,,,"06","037",,,"408005","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374080051","Block Group 1",,,,2024,2751.12,0.735700319847042
"060374080052","Block Group 2, Census Tract 4080.05, Los Angeles County, California","ACSSF","ca","150","00","0019282",,,,,"06","037",,,"408005","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374080052","Block Group 2",,,,1881,5424.442,0.346763768789662
"060374080053","Block Group 3, Census Tract 4080.05, Los Angeles County, California","ACSSF","ca","150","00","0019283",,,,,"06","037",,,"408005","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374080053","Block Group 3",,,,1556,4598.145,0.338397320759787
"060374080061","Block Group 1, Census Tract 4080.06, Los Angeles County, California","ACSSF","ca","150","00","0019284",,,,,"06","037",,,"408006","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374080061","Block Group 1",,,,3708,2889.817,1.28312602220551
"060374081331","Block Group 1, Census Tract 4081.33, Los Angeles County, California","ACSSF","ca","150","00","0019285",,,,,"06","037",,,"408133","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374081331","Block Group 1",,,,1255,9752.046,0.128690943741824
"060374081332","Block Group 2, Census Tract 4081.33, Los Angeles County, California","ACSSF","ca","150","00","0019286",,,,,"06","037",,,"408133","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060374081332","Block Group 2",,,,2673,24445.84,0.109343749855212
